bülten no,fert no,cinsiyet,doğum tarihi gün,doğum tarihi ay,doğum tarihi yıl,yaş,doğum yeri,doğum yeri ülke kodu,uyruk,uyruk ülke kodu,yakınlık durumu,eğitim,okuma yazma durumu,eğitime devam etme durumu,devam edilen okul,çocuğun kendi masaüstü bilgisayarı,çocuğun kendi dizüstü bilgisayarı,çocuğun kendi tableti,çocuğun kendi cep telefonu,çocuğun kendi akıllı saati,çocuğun kendi oyun konsolu,bilgisayar oyunu oynama sıklığı,spor yapma sıklığı,kitap okuma sıklığı,diğer hobiler sıklığı,eğlenmek için dışarı çıkma sıklığı,internette gezinme sıklığı,tv programları izleme sıklığı,cep telefonu kullanım durumu,cep telefonu kullanım sıklığı,hafta içi cep telefonu ortalama kullanımı,hafta sonu cep telefonu ortalama kullanımı,cep telefonu konuşma amaçlı,cep telefonu mesaj amaçlı,cep telefonu sosyal medya amaçlı,cep telefonu oyun amaçlı,cep telefonu film amaçlı,cep telefonu müzik amaçlı,cep telefonu internette gezinme amaçlı,cep telefonu ders/ödev amaçlı,cep telefonu online derse katılma amaçlı,çocuk yarım saatte bir telefonunu kontrol ediyor,uyumadan son iş olarak telefon kontrol eder,uyanınca ilk iş olarak telefon kontrol eder,tv izlerken telefon kullanma,başkaları ile yemek yerken telefon kullanma,bilgisayar kullanım durumu,bilgisayar türü masaüstü,bilgisayar türü dizüstü,bilgisayar türü tablet,bilgisayar kullanım sıklığı,hafta içi ortalama bilgisayar kullanımı,hafta sonu ortalama bilgisayar kullanımı,bilgisayarda oyun oynama/indirme,bilgisayarda ders/sunum/ödev ,bilgisayarda online derse katılma,bilgisayarda müzik/film,bilgisayarda internette gezinme,bilgisayarda sosyal medya,internet kullanım durumu,internet kullanım sıklığı,hafta içi günde internet kullanım ortalaması,hafta sonu günde internet kullanım ortalaması,interneti ödev/ders amaçlı kullanma,interneti sosyal medya amaçlı kullanma,interneti eposta gönderme/alma amaçlı kullanma,interneti arama/mesaj amaçlı kullanma,interneti oyun indirme/oynama amaçlı kullanma,interneti müzik dinleme amaçlı kullanma,interneti video izleme amaçlı kullanma,interneti mal ve hizmetler hakkında bilgi amaçlı kullanma,internet üzerinden alışveriş yapma,internet üzerinden diğer,internet üzerinden diğer açıklama,sosyal medya kullanım durumu,youtube kullanımı,instagram kullanımı,twitter kullanımı,facebook kullanımı,tiktok kullanımı,snapchat kullanımı,pinterest kullanımı,diğer kullanılan sosyal medyalar,diğer kullanılan sosyal medyalar açıklama,sosyal medya kullanım sıklığı,hafta içi ortalama sosyal medya kullanımı,hafta sonu ortalama sosyal medya kullanımı,dijital oyun oynama,dijital oyun oynama sıklığı,hafta içi ortalama dijital oyun oynama,hafta sonu ortalama dijital oyun oynama,dijital oyun türü rol yapma,dijital oyun türü strateji,dijital oyun türü spor,dijital oyun türü macera,dijital oyun türü savaş,dijital oyun türü simülasyon,dijital oyunda çok fazla zaman harcama,ailesi çok fazla dijital oyun oynadığını düşünüyor,dijital oyun oynamadığı zaman kendini mutsuz hissediyor,fazla dijital oyun oynadığı için sorumluluklarını aksatıyor,planlanan süreden fazla dijital oyun oynama,ekran başında fazla zaman geçirmekten az ders çalışma,ekran başında fazla zaman geçirmekten aile ile daha az zaman geçirme,ekran başında fazla zaman geçirmekten az kitap okuma,ekran başında fazla zaman geçirmekten az uyku,ekran başında fazla zaman geçirmekten arkadasları ile az görüşme,çocuk ağırlık katsayısı
2708846494,5,1,17.0,11.0,2013,10,1,,1,,3,1,1.0,1,2.0,2,2,1,1,1,1,13,13,13,5,6,6,6,1,17.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1,17.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,3.0,1,13.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,2,3934.92632458166
2709712646,6,2,8.0,4.0,2010,13,1,,1,,3,2,,1,3.0,2,2,1,2,2,2,13,13,13,13,13,13,6,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,9.0,,,,,,,,,1,16.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2,,,,,,,,,,,,,1,13.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,3564.41836802476
2709712646,7,1,12.0,6.0,2012,11,1,,1,,3,2,,1,3.0,2,1,2,2,2,2,13,13,13,5,13,13,6,2,,,,,,,,,,,,,,,,,,1,2.0,1.0,2.0,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1,17.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,2,3564.41836802476
2710329364,3,1,26.0,7.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,13,5,6,5,23,6,6,1,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,13.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,1.0,2.0,1,17.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,1885.54916588718
2710329364,4,2,25.0,10.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,6,6,23,6,6,1,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,1.0,1.0,1,17.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,1885.54916588718
2710943990,3,2,2.0,7.0,2013,10,1,,1,,3,0,,1,2.0,2,1,1,1,2,2,6,13,13,13,13,6,13,1,13.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,1.0,2.0,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,1993.08578734177
2711809950,3,1,20.0,4.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,29,6,23,29,13,6,13,1,16.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,13.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1,16.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,3.0,1,13.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1,1,2,2,2077.16020253047
2711809950,4,1,18.0,8.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,23,13,23,5,6,6,13,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,2.0,2.0,9.0,,,,,,,,,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,16.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,2,1,2,2,2077.16020253047
2712431317,4,2,21.0,11.0,2008,15,1,,1,,3,3,,2,,2,2,2,2,2,2,5,5,23,23,23,13,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,13.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,2.0,2.0,2,,,,,,,,,,,,,,,2,2,2,2,2,2458.56239305266
2712431317,5,2,18.0,1.0,2013,11,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,23,6,23,23,23,13,1,9.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2458.56239305266
2712431317,6,1,25.0,1.0,2018,6,1,,1,,3,0,,1,0.0,2,2,2,2,2,2,5,23,5,23,23,13,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,13.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,13.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,2458.56239305266
2713042592,3,2,30.0,10.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,2,2,1,2,5,23,6,5,13,23,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,17.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,875.322169921238
2713914618,6,1,28.0,5.0,2011,12,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,23,6,13,6,13,13,6,1,17.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,17.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,17.0,2.0,4.0,1,17.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,2,1057.10657161965
2713914618,7,2,6.0,12.0,2013,10,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,13,6,23,6,13,13,6,1,17.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,13.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,17.0,2.0,4.0,1,17.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1057.10657161965
2714534563,6,1,1.0,10.0,2010,13,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,5,13,5,13,6,6,1,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,16.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,5644.40233222115
2715160004,3,1,19.0,2.0,2009,15,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,5,5,5,13,6,6,1,16.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,17.0,3.0,3.0,2,,,,,,,,,,,,,,,2,2,2,2,2,1402.74131682678
2715160004,4,2,9.0,7.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,23,13,5,23,13,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,13.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,1,1,2,1,1402.74131682678
2716635004,3,2,9.0,9.0,2011,12,1,,1,,3,2,,1,3.0,2,2,1,2,1,2,6,13,13,13,29,13,13,1,17.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,17.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2,2,2,1633.24373032167
2716635004,4,1,27.0,5.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,6,5,6,13,13,6,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,16.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,2,1633.24373032167
2717261008,5,1,21.0,7.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,2,1,2,5,13,6,6,13,13,13,1,17.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,1.0,2.0,1,13.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,1231.37779946134
2718121540,3,1,8.0,5.0,2013,10,1,,1,,981,2,,1,3.0,2,2,2,2,2,2,5,13,13,13,13,5,5,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,3912.46794050283
2718121540,4,1,21.0,6.0,2016,7,1,,1,,981,1,1.0,2,,2,2,2,2,2,2,5,5,13,5,5,5,5,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,3912.46794050283
2718735810,2,2,11.0,11.0,2013,10,1,,1,,3,1,1.0,1,2.0,2,2,2,1,2,2,5,13,13,13,13,6,6,1,16.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,553.913642706124
2718735810,3,2,23.0,9.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,13,5,5,13,6,6,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,553.913642706124
2719600716,3,2,15.0,12.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,23,13,6,13,13,13,1,17.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,9.0,,,,,,,,,,,,,,2,2,2,2,2,2340.57796751296
2720223201,6,2,1.0,1.0,2009,15,1,,1,,3,3,,1,4.0,2,2,1,2,2,2,5,13,13,5,5,5,13,1,9.0,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,9.0,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,997.32571754942
2720223201,7,2,1.0,3.0,2013,11,1,,1,,3,2,,1,3.0,2,2,1,2,2,2,5,6,13,23,5,13,13,1,13.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1,16.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,2.0,2.0,1,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,997.32571754942
2720838800,3,1,24.0,5.0,2014,9,1,,1,,3,1,1.0,1,2.0,1,2,2,1,2,2,13,13,13,23,23,13,6,1,13.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,13.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,17.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,2.0,1,17.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,1,2,2,1651.90240651049
2722327950,5,1,2.0,11.0,2011,12,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,13,13,5,6,6,6,6,1,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,16.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,16.0,5.0,5.0,1,17.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,1,1,1,1673.41898129066
2723555500,4,2,28.0,9.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,1,1,2,5,5,23,6,6,6,6,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,3.0,1,9.0,,,,,,,,,,,,,,1,1,1,2,2,5667.3015774126
2724420167,3,2,12.0,6.0,2014,9,1,,1,,3,0,,1,2.0,2,2,1,2,1,2,13,13,6,6,13,13,5,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,17.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1,17.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2,2,2,1,1030.64498264522
2724420167,4,1,17.0,11.0,2017,6,1,,1,,3,0,,1,2.0,2,2,2,2,1,2,5,13,6,6,13,5,5,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,1,1030.64498264522
2725034777,3,2,6.0,6.0,2011,12,1,,1,,3,0,,1,2.0,2,2,2,1,2,2,13,13,5,13,23,6,5,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,2.0,2.0,16.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1,16.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,16.0,2.0,4.0,1,17.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2,1,2,2,1906.09350347243
2725034777,4,1,23.0,3.0,2017,7,1,,1,,3,0,,1,2.0,2,2,2,1,2,2,5,5,6,13,13,6,13,1,16.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2,,,,,,,,,,,,,1,16.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,16.0,3.0,4.0,1,16.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2,2,2,2,1906.09350347243
2725660662,4,1,14.0,5.0,2013,10,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,23,5,13,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2316.73108320405
2725660662,5,2,23.0,1.0,2018,6,1,,1,,3,0,,1,0.0,2,2,2,2,2,2,5,5,5,6,13,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2316.73108320405
2726518372,5,1,14.0,4.0,2014,9,1,,1,,5,0,,1,2.0,2,2,1,1,2,2,6,13,13,6,6,13,13,1,17.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1,17.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1812.68448489863
2727136463,3,2,24.0,12.0,2014,9,1,,1,,3,0,,1,2.0,2,2,1,1,2,2,6,5,13,6,13,6,6,1,16.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,17.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1,17.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,1.0,1.0,1,17.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,1,2,2,2456.45017344443
2728003910,3,2,23.0,2.0,2015,9,1,,1,,3,0,,1,2.0,2,2,1,2,2,2,13,5,6,5,13,13,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,13.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1,13.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1273.06624970921
2728627692,5,2,18.0,9.0,2010,13,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,23,6,13,13,6,5,1,16.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,13.0,2.0,3.0,1,13.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,551.624045838758
2729246880,3,1,19.0,7.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,1,13,13,5,13,13,13,13,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,16.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1,17.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,13.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,2,2527.36419278953
2730118797,7,2,17.0,5.0,2011,12,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,29,23,13,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,3340.49672009665
2730118797,8,1,15.0,10.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,13,13,6,5,13,1,17.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,16.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,17.0,2.0,2.0,2,,,,,,,,,,,,,,,2,2,2,2,2,3340.49672009665
